event_count,country_United_States,country_Saudi_Arabia,country_India,country_Britain,country_Italy,average_load_time,max_load_time,event_bench_load_success_count,event_profile_search_success_count,event_add_profile_success_count,event_upgrade_plan_count,event_pricing_model_count,event_profile_load_fail_count,event_email_receipt_count,platform_all_count,platform_brbench_count,platform_fb_count,platform_hashtags_count,platform_ig._count,platform_ig_count,platform_li_count,platform_meta_count,platform_nan_count,platform_tk_count,platform_tw_count,platform_xch_count,platform_yt_count,platform_total_count,view_add,view_addprofiles,view_ads,view_bench,view_benchmark,view_brands,view_campaigns,view_connect,view_content-pillars,view_hashtag,view_nan,view_page,view_postsfeed,view_profile,view_proj,view_projecthome,view_reports,view_search,view_settings,view_upgradeplan
7,0,0,0,0,0,1.741,3.141,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,15.882,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2
44,0,0,0,0,0,1.4025,2.279,0,1,1,0,0,0,10,0,0,0,0,0,26,0,0,14,0,0,4,0,59.6815,0,0,0,0,0,0,0,0,0,0,20,0,0,24,0,0,0,0,0,0
7,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,11.882,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,3.2276666666666665,3.786,1,1,1,0,0,0,10,0,0,0,0,0,0,0,0,17,12,0,15,0,64.01366666666667,0,0,0,0,4,0,3,0,0,0,24,0,0,6,0,6,1,0,0,0
408,0,0,0,0,0,0.6897407407407408,2.012,47,25,21,4,4,0,0,0,21,81,0,0,17,40,0,2,21,23,174,30,512.7017407407408,0,0,0,0,159,28,0,0,0,0,142,0,0,34,0,44,0,0,0,2
24,0,0,0,0,0,1.582,1.582,0,1,1,0,0,0,12,0,0,6,0,0,0,0,0,14,0,0,4,0,41.164,0,0,0,0,0,0,0,0,0,0,21,0,0,3,0,0,0,0,0,0
8,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,12.882,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,1.741,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8.882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
43,1,0,0,0,0,0.705,0.705,0,1,1,0,0,0,12,0,0,0,0,0,2,0,0,15,0,0,26,0,58.41,0,0,0,0,0,0,0,0,0,17,24,0,0,0,0,2,0,0,0,0
5,0,0,0,1,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4,0,12.882,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0
72,0,0,0,0,0,1.6525,3.262,1,2,1,0,0,0,12,0,0,35,0,0,1,0,0,17,0,0,21,0,94.9145,0,0,0,0,4,0,9,0,0,0,27,0,6,24,0,2,2,0,0,0
63,1,0,0,0,0,1.852666666666667,2.476,3,2,4,0,0,0,0,0,3,19,0,0,1,2,1,7,3,4,21,2,76.32866666666666,0,0,0,0,9,0,0,0,0,0,42,0,0,3,0,9,0,0,0,0
94,0,0,0,0,0,1.7194166666666666,3.521,1,1,1,0,0,0,11,0,0,0,0,0,0,0,0,20,67,0,7,0,113.24041666666668,0,0,0,0,3,0,3,0,0,0,27,0,0,61,0,0,0,0,0,0
47,0,0,1,0,0,2.872333333333333,9.056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,43,0,59.928333333333335,0,0,0,4,0,0,0,0,0,35,7,0,0,0,0,1,0,0,0,0
6,1,0,0,0,0,1.741,3.141,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16.881999999999998,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
92,0,0,0,0,0,1.925,5.877,0,2,2,0,0,0,2,0,0,0,0,0,38,0,0,4,35,0,15,0,105.802,0,0,0,0,0,0,0,0,0,0,19,0,0,67,0,6,0,0,0,0
22,0,0,0,0,1,1.741,3.141,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,19,0,31.882,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,4,0,0,0,0
26,0,0,0,0,0,1.741,3.141,0,0,0,6,6,0,0,0,0,3,0,0,4,0,2,0,0,0,17,0,42.882,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,1,6
348,0,0,0,0,0,2.366542857142857,36.219,5,3,6,4,4,0,0,0,0,1,0,0,3,1,0,6,135,1,118,88,413.58554285714285,0,0,0,0,17,0,11,0,0,0,48,0,119,126,0,14,18,0,0,0
23,0,0,0,0,0,1.741,3.141,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,16,0,0,7,0,40.882,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,2.4621500000000003,11.176,12,8,6,0,0,0,0,0,3,0,0,0,0,45,0,1,0,29,24,0,141.63815,0,0,0,0,45,0,0,0,0,0,33,0,0,20,0,4,0,0,0,0
496,0,0,0,0,0,1.172282051282051,7.056,16,20,23,0,0,1,1,0,0,32,0,0,33,11,0,3,164,5,235,13,565.2282820512821,0,0,0,0,57,72,15,0,0,0,127,0,48,141,0,27,9,0,0,0
2,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,1.6886,3.358,0,1,1,0,0,0,2,0,0,1,0,0,1,0,0,4,11,0,15,0,41.0466,0,0,0,0,0,0,0,0,0,0,12,0,17,2,0,1,0,0,0,0
157,0,0,0,0,0,2.648421052631579,4.92,5,5,5,3,3,0,12,0,0,14,0,0,73,0,0,31,6,0,38,0,202.5684210526316,0,0,0,0,14,0,7,0,0,0,64,0,0,64,0,11,0,0,0,2
3,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
194,0,0,0,0,0,3.812585365853659,33.727,16,5,5,2,2,3,0,0,3,0,0,0,127,7,0,7,0,0,56,0,270.53958536585367,0,0,0,0,51,0,6,0,0,0,45,0,4,75,0,11,5,0,1,2
277,0,0,0,0,0,2.308683333333333,20.54,11,4,2,4,4,0,11,0,0,0,0,0,0,199,0,20,0,0,58,0,335.8486833333333,0,0,0,0,38,0,13,0,0,0,48,0,7,156,0,10,1,0,0,4
457,0,0,0,0,0,3.0600727272727277,22.106,9,28,21,0,0,4,11,0,0,43,0,0,75,3,1,13,50,5,240,27,555.1660727272728,0,0,0,0,33,36,8,0,0,0,161,0,4,124,0,85,6,0,0,0
151,0,0,0,0,0,0.9216315789473684,3.641,6,2,3,5,2,0,2,0,0,14,0,0,56,0,0,6,0,0,75,0,175.56263157894736,0,0,0,0,21,12,10,0,0,0,37,0,8,39,0,17,2,0,0,5
48,1,0,0,0,0,1.0572,1.703,0,2,2,0,0,0,0,0,0,36,0,0,0,0,0,2,0,0,11,0,55.7602,0,0,0,0,0,0,0,0,0,0,16,0,0,30,0,3,0,0,0,0
19,0,0,0,0,0,2.403,2.403,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,8,0,10,0,27.806,1,0,0,0,0,0,0,0,0,0,11,0,0,6,0,1,0,0,0,0
161,0,0,1,0,0,4.4057619047619045,10.469,0,2,2,2,2,2,3,0,0,0,0,0,127,0,0,5,0,0,29,0,189.8747619047619,0,0,0,0,0,0,5,0,0,0,27,0,0,121,0,7,0,0,0,1
31,0,0,1,0,0,2.758,3.873,0,3,2,0,0,0,3,0,0,15,0,0,0,0,0,5,0,0,11,0,46.631,0,0,0,0,0,0,0,0,0,0,19,0,0,10,0,2,0,0,0,0
209,0,0,0,0,0,1.9954,3.611,0,11,14,0,0,0,12,0,0,0,0,0,86,0,0,16,56,0,51,0,251.6064,0,0,0,0,0,0,0,0,0,0,82,0,0,107,0,20,0,0,0,0
135,0,0,0,0,0,2.4411,10.092,7,7,8,0,0,0,1,0,3,21,0,0,7,0,0,4,9,4,87,0,170.5331,0,0,0,0,22,35,1,0,0,0,43,0,8,5,0,20,1,0,0,0
11,0,0,0,1,0,1.741,3.141,0,0,0,4,4,0,0,0,0,0,0,0,2,4,0,0,0,0,5,0,24.882,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0,0,2
343,0,0,1,0,0,1.3046176470588235,8.06,23,9,8,1,1,0,12,0,3,3,0,0,3,181,0,30,3,3,119,3,412.3646176470588,0,0,0,0,101,0,13,0,0,0,93,0,18,87,0,27,5,0,4,0
125,0,0,1,0,0,1.7403333333333333,4.475,3,2,2,0,0,2,0,0,0,29,0,0,60,1,0,1,0,1,32,1,141.21533333333332,0,0,0,0,10,0,16,0,0,0,15,0,41,34,0,5,4,0,0,0
239,1,0,0,0,0,1.151861111111111,8.176,4,4,12,0,0,0,12,0,3,12,0,0,13,0,0,14,42,21,125,9,280.32786111111113,0,0,0,0,14,47,13,0,0,0,80,0,15,58,0,11,1,0,0,0
41,0,0,0,0,0,20.254,39.875,1,4,4,0,0,0,11,0,0,0,0,0,13,0,0,13,0,0,15,0,121.129,0,0,0,0,5,0,0,0,0,0,34,0,0,0,0,2,0,0,0,0
92,0,0,0,0,0,6.232857142857142,32.833,4,5,2,0,0,0,9,0,0,0,0,0,0,61,0,15,0,0,16,0,151.06585714285714,0,0,0,0,18,0,0,0,0,0,35,0,0,39,0,0,0,0,0,0
23,1,0,0,0,0,1.741,3.141,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,19,0,0,4,0,37.882,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,12.882,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,1,0,17.881999999999998,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,1.4267142857142858,2.04,0,2,2,0,0,0,9,0,0,0,0,0,0,0,0,16,73,0,9,0,114.46671428571427,0,0,0,0,0,0,0,0,0,0,29,0,0,67,0,2,0,0,0,0
81,0,0,0,0,0,3.331,8.714,0,3,3,0,0,1,0,0,0,0,0,0,75,0,0,1,0,0,5,0,100.045,0,0,0,0,0,0,0,0,0,0,8,0,0,73,0,0,0,0,0,0
58,0,0,0,0,0,1.157,1.68,0,3,4,0,0,0,0,0,0,0,0,0,21,0,0,1,8,6,20,2,67.837,0,0,0,0,0,0,0,0,0,0,25,0,0,29,0,4,0,0,0,0
131,0,0,0,0,0,1.0839230769230768,4.179,0,2,2,0,0,0,12,0,0,62,0,0,0,0,0,19,0,0,55,0,157.26292307692307,0,0,0,0,0,0,0,0,0,0,69,0,8,56,0,3,0,0,0,0
148,0,0,0,0,0,1.5733125,14.432,8,21,3,0,0,0,3,0,0,1,0,0,0,46,0,8,0,0,93,0,199.0053125,0,0,0,0,27,0,16,0,0,0,65,0,10,7,0,15,8,0,0,0
39,0,0,0,1,0,1.319,1.319,0,3,1,0,0,0,11,0,0,6,0,0,0,0,0,20,0,0,13,0,57.638,0,0,0,0,0,0,0,0,0,0,34,0,0,3,0,2,0,0,0,0
46,0,0,0,0,0,1.4532857142857143,2.631,2,2,2,0,0,1,1,0,0,7,0,0,13,0,0,4,0,0,22,0,58.08428571428571,0,0,0,0,7,4,7,0,0,0,19,0,0,8,0,0,1,0,0,0
3,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,8.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
139,0,0,0,0,0,2.049153846153846,3.787,9,14,3,0,0,0,0,0,0,47,0,0,0,0,3,2,0,0,87,0,170.83615384615385,0,0,0,0,34,0,22,0,0,0,59,0,6,0,0,16,1,0,1,0
222,0,0,1,0,0,1.2493333333333334,2.856,0,7,7,1,1,0,3,0,0,0,0,0,17,136,0,8,0,0,61,0,246.10533333333333,0,0,0,0,0,4,8,0,0,0,48,0,14,131,0,17,0,0,0,0
7,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,11.882,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,2.4458,3.599,0,2,2,0,0,2,11,0,0,0,0,0,17,0,0,16,0,0,13,0,69.04480000000001,0,0,0,0,0,0,0,0,0,0,32,0,0,11,0,3,0,0,0,0
4,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,8.882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,1.489,1.489,0,1,1,4,4,0,2,0,0,0,0,0,0,0,0,9,10,0,14,0,47.978,0,0,0,0,0,0,0,0,0,0,22,0,0,7,0,0,0,0,0,4
68,0,0,1,0,0,0.8229,1.392,2,3,2,1,1,1,0,0,0,8,0,0,25,0,1,1,0,0,33,0,81.2149,0,0,0,0,6,0,9,0,0,0,20,0,17,12,0,2,2,0,0,0
3,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,1.1926666666666663,1.882,1,1,1,0,0,0,12,0,0,0,0,0,0,0,0,25,9,0,6,0,58.074666666666666,0,0,0,0,3,0,0,0,0,0,32,0,0,4,0,1,0,0,0,0
86,0,0,0,0,0,1.2579999999999998,2.029,0,4,3,0,0,5,0,0,0,15,0,0,23,0,0,2,0,0,46,0,101.287,0,0,0,0,0,0,0,0,0,0,50,0,0,29,0,7,0,0,0,0
67,0,0,0,0,0,1.3675000000000002,2.052,0,2,2,2,2,0,12,0,0,0,0,0,0,41,0,14,0,0,12,0,90.4195,0,0,0,0,0,0,0,0,0,0,29,0,0,34,0,4,0,0,0,0
26,0,0,0,1,0,1.741,3.141,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,42.882,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,6
100,0,0,0,1,0,2.5514,13.913,11,6,5,0,0,0,11,0,0,0,0,0,0,60,0,20,0,0,20,0,150.4644,0,0,0,0,50,0,4,0,0,0,43,0,0,0,0,2,1,0,0,0
7,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,1,0,13.882,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
3,0,1,0,0,0,1.741,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
48,0,0,0,0,0,1.741,2.045,0,5,2,0,0,0,1,0,0,12,0,0,6,0,0,5,0,0,25,0,59.786,0,0,0,0,0,0,0,0,0,0,34,0,0,12,0,2,0,0,0,0
197,0,0,0,1,0,2.509,12.416,20,11,12,2,1,0,0,0,0,0,0,0,63,65,1,3,0,0,67,0,260.925,0,0,0,0,70,8,10,0,0,0,74,0,0,23,0,13,1,0,0,0
54,0,0,0,0,0,1.7715,2.065,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,18,28,66.8365,0,0,0,0,0,0,0,0,0,0,26,0,0,21,0,7,0,0,0,0
82,0,0,0,0,1,0.3133,1.304,5,6,2,0,0,0,12,0,3,40,0,0,0,0,0,14,0,0,25,0,109.6173,0,0,0,0,16,0,4,0,0,0,35,0,3,23,0,0,1,0,0,0
100,0,0,0,0,0,3.5304615384615383,14.874,14,4,4,2,2,0,0,0,0,59,0,0,0,0,0,0,0,0,41,0,144.40446153846153,0,0,0,0,43,0,0,0,0,0,33,0,0,8,0,14,0,0,0,2
10,0,0,0,0,0,1.741,3.141,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,22.882,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4
126,0,0,0,0,0,2.0763,5.136,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,6,94,0,26,0,141.2123,0,0,0,0,6,0,2,0,0,0,23,0,3,83,0,8,1,0,0,0
6,0,0,0,0,0,1.741,3.141,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12.882,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
59,0,0,0,0,0,2.052916666666667,3.47,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,6,38,0,15,0,70.52291666666667,0,0,0,0,0,0,0,0,0,0,22,0,8,29,0,0,0,0,0,0
43,0,0,0,0,1,1.3279999999999998,1.464,0,5,5,2,2,0,0,0,0,2,0,0,2,15,0,0,0,2,20,2,60.792,0,0,0,0,0,0,0,0,0,0,26,0,0,13,0,4,0,0,0,0
215,0,0,0,0,0,3.2219024390243907,22.752,9,9,5,0,0,0,0,0,10,34,0,0,25,9,0,1,0,13,121,2,263.9739024390244,0,0,0,0,35,66,8,0,0,0,41,0,4,50,0,9,2,0,0,0
3,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,8.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,1.0131666666666663,2.132,1,2,2,1,1,1,2,0,0,2,0,0,53,1,0,7,1,2,27,1,107.14516666666668,1,0,0,0,5,0,0,0,0,3,28,0,22,32,0,3,0,0,0,0
2,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
13,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,18.882,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
151,0,0,0,1,0,1.6237307692307692,7.296,13,3,2,2,2,2,6,0,6,3,0,0,88,3,0,8,0,3,37,3,190.9197307692308,0,2,0,0,45,0,8,0,0,0,29,0,0,60,0,4,3,0,0,0
39,0,0,0,0,0,7.3138,30.297,0,1,1,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,7,0,78.6108,0,0,0,0,0,0,0,0,0,0,10,0,0,28,0,1,0,0,0,0
26,0,0,0,0,0,2.166,2.579,0,1,1,0,0,0,9,0,0,0,0,0,10,0,0,11,0,0,5,0,41.745000000000005,0,0,0,0,0,0,0,0,0,0,18,0,0,7,0,1,0,0,0,0
98,0,0,0,0,0,8.01388888888889,38.592,6,11,8,0,0,0,12,0,0,0,0,0,49,0,0,15,0,0,34,0,181.6058888888889,0,0,0,0,29,0,9,0,0,0,55,0,3,0,0,1,1,0,0,0
3,0,0,0,1,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,8.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,1.741,3.141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,10.882,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,2.249,2.249,1,13,6,0,0,0,12,0,0,0,0,0,18,0,0,20,0,0,33,0,107.498,0,0,0,0,6,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0
67,0,0,0,0,0,8.688428571428572,28.667,0,1,1,0,0,1,11,0,0,0,0,0,0,0,0,15,47,0,6,0,119.35542857142858,0,0,0,0,0,0,0,0,0,0,22,0,0,45,0,1,0,0,0,0
14,0,0,0,0,0,1.741,3.141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,19.882,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
4,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,9.882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
60,0,0,1,0,0,1.02425,1.914,1,0,0,1,1,0,9,0,0,19,0,0,0,0,0,23,0,0,18,0,75.93825,0,0,0,0,2,0,18,0,0,0,24,0,0,16,0,0,0,0,0,0
55,0,0,0,0,0,1.484,1.581,0,3,2,0,0,0,9,0,0,0,0,0,0,0,0,16,25,0,14,0,72.065,0,0,0,0,0,0,0,0,0,0,35,0,0,18,0,2,0,0,0,0
55,0,0,0,0,0,1.2029999999999998,1.885,0,4,4,0,0,0,0,0,0,24,0,0,2,0,0,1,5,0,23,0,66.088,0,0,0,0,0,4,0,0,0,0,26,0,0,21,0,4,0,0,0,0
17,0,0,0,0,0,1.741,3.141,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,4,0,0,13,0,26.882,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,6,0,16.881999999999998,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
17,0,0,1,0,0,1.741,3.141,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,28.882,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0
39,0,0,0,0,0,1.2275,2.269,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,12,20,0,7,0,50.4965,0,0,0,0,3,0,0,0,0,0,18,0,0,15,0,2,1,0,0,0
11,0,0,0,0,0,1.741,3.141,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,23.882,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,4
9,0,0,0,0,0,1.741,3.141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,14.882,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
91,1,0,0,0,0,2.629090909090909,5.247,2,4,3,0,0,0,2,0,0,7,0,0,17,0,0,9,2,0,56,0,109.8760909090909,0,0,0,0,7,10,0,0,0,17,41,0,0,13,0,3,0,0,0,0
45,0,0,0,0,0,3.383833333333333,9.834,3,2,1,0,0,0,1,0,0,12,0,0,0,0,0,4,0,0,29,0,65.21783333333333,0,0,0,0,10,0,9,0,0,0,17,0,3,0,0,5,1,0,0,0
5,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,10.882,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
378,0,0,0,0,1,0.7535116279069768,4.219,35,22,17,0,0,0,0,0,0,0,0,0,0,232,0,1,0,0,145,0,457.972511627907,0,0,0,0,102,0,5,0,0,0,86,0,90,84,0,9,2,0,0,0
231,0,0,0,0,0,1.6895833333333334,5.904,0,4,4,2,2,0,0,0,0,0,0,0,52,0,0,9,61,21,47,49,258.5935833333333,0,0,0,0,0,4,0,0,0,0,50,0,0,174,0,9,0,0,0,2
152,0,0,0,0,0,4.302272727272728,15.561,17,12,11,3,2,0,2,0,3,45,0,0,43,0,0,11,0,0,54,0,222.86327272727272,0,0,0,0,67,0,1,0,0,0,70,0,3,2,0,9,1,0,0,3
107,0,0,0,0,0,2.729,3.988,0,13,7,0,0,0,1,0,0,9,0,0,10,0,0,3,0,5,63,17,134.71699999999998,0,0,0,0,0,20,0,0,0,0,55,0,0,26,0,6,0,0,0,0
102,0,0,0,0,0,0.942,1.618,0,8,0,0,0,0,11,0,0,19,0,0,0,34,0,17,0,0,32,0,123.56,0,0,0,0,0,0,0,0,0,0,46,0,0,42,0,14,0,0,0,0
22,0,0,0,0,0,1.8545,1.941,0,1,1,0,0,0,2,0,0,12,0,0,0,0,0,5,0,0,5,0,29.7955,0,0,0,0,0,0,0,0,0,0,13,0,0,9,0,0,0,0,0,0
2,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,8.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
9,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,14.882,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0
337,0,0,0,0,0,1.712078947368421,2.776,21,20,20,0,0,0,11,0,0,0,0,0,131,0,0,19,81,0,106,0,413.4880789473684,0,0,0,0,67,0,0,0,0,0,138,0,0,88,0,44,0,0,0,0
42,0,0,0,0,0,1.741,3.141,0,3,0,0,0,0,12,0,0,0,0,0,1,0,1,28,0,0,12,0,61.882,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,8.882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
19,1,0,0,0,0,1.741,3.141,0,0,0,1,1,0,12,0,0,0,0,0,0,0,0,14,0,0,5,0,37.882,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,1.741,3.141,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,16,0,0,10,0,43.882,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,1.8856666666666664,2.469,1,1,1,0,0,0,12,0,0,0,0,0,0,0,0,15,15,0,4,0,53.35466666666667,0,0,0,0,3,0,0,0,0,0,22,0,0,9,0,0,0,0,0,0
26,0,0,0,0,0,2.0,2.0,0,1,1,0,0,0,2,0,0,12,0,0,0,0,0,4,0,0,10,0,34.0,0,0,0,0,0,0,0,0,0,0,17,0,0,9,0,0,0,0,0,0
300,0,0,1,0,0,2.08452,4.359,0,21,20,0,0,4,2,0,0,89,0,0,129,0,0,4,0,0,78,0,354.44352000000003,0,0,0,0,0,0,0,0,0,0,103,0,0,178,0,19,0,0,0,0
15,0,0,0,0,1,1.741,3.141,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,24.882,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
78,0,0,1,0,0,1.1912,7.057,11,4,3,0,0,0,9,0,0,0,0,0,0,42,0,21,0,0,15,0,114.2482,0,0,0,0,33,0,3,0,0,0,38,0,0,2,0,2,0,0,0,0
44,0,0,0,0,0,2.4736,3.508,1,1,1,1,1,1,6,0,0,0,0,0,27,0,0,11,0,0,6,0,61.9816,0,0,0,0,3,0,0,0,0,0,20,0,0,21,0,0,0,0,0,0
53,0,0,0,0,0,0.9953333333333332,2.057,4,6,6,0,0,0,7,0,0,0,0,0,3,22,0,10,0,0,19,0,80.05233333333334,0,0,0,0,13,0,0,0,0,0,39,0,0,0,0,2,0,0,0,0
