event_count,country_United_States,country_Saudi_Arabia,country_India,country_Britain,country_Italy,average_load_time,max_load_time,event_bench_load_success_count,event_profile_search_success_count,event_add_profile_success_count,event_upgrade_plan_count,event_pricing_model_count,event_profile_load_fail_count,event_email_receipt_count,platform_all_count,platform_brbench_count,platform_fb_count,platform_hashtags_count,platform_ig._count,platform_ig_count,platform_li_count,platform_meta_count,platform_nan_count,platform_tk_count,platform_tw_count,platform_xch_count,platform_yt_count,platform_total_count,view_add,view_addprofiles,view_ads,view_bench,view_benchmark,view_brands,view_campaigns,view_connect,view_hashtag,view_nan,view_page,view_postsfeed,view_profile,view_proj,view_projecthome,view_reports,view_search,view_settings,view_upgradeplan
30,0,0,0,0,0,3.893,9.878,0,1,1,1,1,1,1,0,0,0,0,0,18,0,0,2,0,0,10,0,49.771,0,0,0,0,0,0,0,0,0,14,0,0,15,0,0,0,0,0,1
138,0,0,0,0,0,2.978571428571428,18.087,0,5,6,0,0,2,2,0,0,39,0,0,39,0,3,7,13,0,36,2,175.06557142857145,0,0,0,0,0,0,0,0,0,56,0,0,69,0,14,0,0,0,0
87,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,0,0,74,0,103.07257118055556,0,0,0,0,0,0,0,0,49,38,0,0,0,0,1,0,0,0,0
27,0,0,0,0,0,20.8625,36.037,0,1,1,0,0,0,2,0,0,17,0,0,0,0,0,5,0,0,5,0,87.8995,0,0,0,0,0,0,0,0,0,13,0,0,14,0,0,0,0,0,0
17,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,14,0,23.07257118055556,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,3.1469166666666664,5.768,15,13,7,1,1,0,4,0,0,1,0,0,6,0,1,6,10,155,90,0,318.91491666666667,0,0,0,0,49,0,5,0,0,77,0,15,99,0,23,1,0,0,0
1,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.072571180555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,1.7895711805555556,3.283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,19.07257118055556,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14.072571180555556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2
35,1,0,0,0,0,0.733,0.733,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,16,0,0,20,0,48.466,0,0,0,1,0,0,0,0,13,22,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,8,0,18.07257118055556,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.072571180555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,1.7106666666666666,2.024,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,21,0,5,0,33.73466666666667,0,0,0,0,0,0,0,0,0,9,0,0,18,0,0,0,0,0,0
1,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.072571180555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.072571180555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
94,0,0,0,1,0,1.3834117647058823,2.861,2,4,4,0,0,0,7,0,0,30,0,0,19,0,0,10,6,0,25,4,116.24441176470587,0,0,0,0,6,4,3,0,0,35,0,0,45,0,0,1,0,0,0
4,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,9.072571180555556,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,3.3363333333333336,6.513,1,4,2,0,0,0,2,0,0,22,0,0,2,0,0,4,0,0,30,0,76.84933333333333,0,0,0,0,4,0,1,0,0,24,0,4,16,0,4,5,0,0,0
457,0,0,0,0,0,1.801358208955224,23.668,15,46,25,1,1,0,2,0,0,0,0,0,277,0,0,6,0,0,174,0,572.4693582089552,0,1,0,0,66,0,5,0,0,166,0,15,165,0,33,6,0,0,0
124,0,0,1,0,0,0.770375,1.433,4,3,3,1,1,0,0,0,0,0,0,0,0,68,0,1,0,0,55,0,139.203375,0,0,0,0,15,7,7,0,0,25,0,7,40,0,22,1,0,0,0
7,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16.072571180555556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2
14,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,28.07257118055556,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4
135,0,0,1,0,0,5.293111111111111,17.311,9,20,20,0,0,0,2,0,0,38,0,0,31,0,0,6,8,0,52,0,209.6041111111111,0,0,0,0,35,0,0,0,0,93,0,0,2,0,5,0,0,0,0
50,0,0,0,0,0,3.349,6.244,0,2,2,0,0,0,10,0,0,0,0,0,7,0,0,22,15,0,6,0,73.593,0,0,0,0,0,0,0,0,0,33,0,0,17,0,0,0,0,0,0
36,0,0,1,0,0,1.0063333333333333,1.73,0,1,1,0,0,0,0,0,0,0,0,0,0,27,0,2,0,0,8,0,42.73633333333333,0,0,0,0,0,0,0,0,0,10,0,0,25,0,2,0,0,0,0
31,0,0,0,0,0,1.7373333333333332,2.297,0,1,1,0,0,0,11,0,0,0,0,0,0,0,0,13,13,0,5,0,48.034333333333336,0,0,0,0,0,0,0,0,0,20,0,0,10,0,1,0,0,0,0
259,0,0,1,0,0,11.027064516129032,55.424,0,6,7,40,2,0,11,0,0,20,0,0,109,38,4,18,0,9,57,4,392.451064516129,0,0,0,0,0,0,0,0,0,83,0,0,112,0,22,0,0,40,2
88,0,0,0,0,0,1.3051,1.872,0,2,2,0,0,2,0,0,0,0,0,0,74,0,0,1,0,0,13,0,97.1771,0,0,0,0,0,0,0,0,0,15,0,0,68,0,5,0,0,0,0
256,0,0,0,0,0,8.84209090909091,50.798,1,1,5,0,0,0,12,1,0,205,0,0,0,0,7,14,0,0,28,1,334.64009090909093,0,0,0,0,3,0,0,0,0,62,0,0,175,0,16,0,0,0,0
93,0,0,0,0,0,1.3251,1.776,1,5,9,0,0,0,2,0,0,10,0,0,20,0,0,4,6,2,45,6,113.1011,0,0,0,0,4,9,0,0,0,49,0,0,19,0,12,0,0,0,0
5,0,0,1,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,12.072571180555556,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,1.454,1.509,0,3,1,0,0,0,0,0,0,0,0,0,28,0,0,1,0,0,12,0,47.963,0,0,0,0,0,0,0,0,0,15,0,0,25,0,1,0,0,0,0
27,1,0,0,0,0,0.3506666666666667,0.598,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,19,0,30.948666666666668,0,0,0,0,3,0,4,0,0,11,0,5,0,0,2,2,0,0,0
173,0,0,0,0,0,1.4450882352941177,3.063,0,4,3,2,2,0,11,0,0,52,0,0,77,0,0,16,0,0,31,0,202.5080882352941,0,0,0,0,0,0,0,0,0,46,0,0,120,0,8,0,0,0,2
24,1,0,0,0,0,1.559,1.924,0,1,1,0,0,1,0,0,0,0,0,0,16,0,0,1,0,0,7,0,30.483,0,0,0,0,0,0,0,0,0,9,0,0,13,0,2,0,0,0,0
35,0,0,1,0,0,3.2386666666666666,7.659,0,1,1,1,1,0,1,0,0,25,0,0,0,0,0,5,0,0,5,0,51.897666666666666,0,0,0,0,0,0,0,0,0,13,0,0,22,0,0,0,0,0,0
3,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,9.072571180555556,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
158,0,0,0,0,1,3.3413,21.316,0,2,2,0,0,1,1,0,0,0,0,0,26,0,0,5,107,0,20,0,189.6573,0,0,0,0,0,0,0,0,0,22,0,3,129,0,4,0,0,0,0
597,0,0,0,0,0,1.6793779527559056,20.559,42,21,12,0,0,0,2,0,0,0,0,0,122,10,0,4,346,0,115,0,696.2383779527559,0,0,0,0,144,0,29,0,0,80,0,20,302,0,18,4,0,0,0
64,0,0,0,1,0,1.0258888888888889,1.662,0,1,1,0,0,0,0,0,0,51,0,0,0,0,0,1,0,0,12,0,69.68788888888889,0,0,0,0,0,0,0,0,0,10,0,0,49,0,5,0,0,0,0
319,0,0,0,0,0,0.632542372881356,2.2,14,5,1,1,1,0,10,0,3,206,0,0,3,6,1,12,0,0,88,0,353.83254237288133,0,0,0,0,49,0,8,0,0,38,0,37,165,0,18,3,0,0,1
47,0,0,0,0,0,0.982,1.293,4,5,5,0,0,0,2,0,0,26,0,0,0,0,0,4,0,0,17,0,65.275,0,0,0,0,16,0,1,0,0,28,0,0,0,0,2,0,0,0,0
7,0,0,0,0,0,1.7895711805555556,3.283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,13.072571180555556,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,1.3130714285714284,1.897,0,10,5,0,0,4,1,0,0,21,0,0,7,0,0,2,9,0,38,8,108.21007142857142,0,0,0,0,0,0,0,0,0,44,0,0,30,0,11,0,0,0,0
51,0,0,1,0,0,2.886333333333333,6.489,0,5,1,0,0,0,0,0,0,2,0,0,25,0,2,1,0,0,21,0,67.37533333333333,0,0,0,0,0,0,0,0,0,26,0,0,20,0,5,0,0,0,0
3,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10.072571180555556,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,9.072571180555556,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
3,0,0,0,0,1,1.7895711805555556,3.283,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11.072571180555556,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.072571180555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
166,1,0,0,0,0,1.5213,2.902,2,1,4,0,0,0,10,0,0,0,0,0,58,4,1,20,0,0,75,8,187.4233,0,0,0,0,7,0,11,0,6,71,0,6,38,0,18,1,0,8,0
264,0,0,0,1,0,1.4398,2.789,0,17,15,0,0,0,12,0,0,0,0,0,68,0,0,16,14,61,86,21,315.2288,0,0,0,0,0,0,0,0,0,105,0,0,129,0,32,0,0,0,0
87,0,0,0,0,0,1.2694,2.931,0,1,1,0,0,0,0,0,0,0,0,0,80,0,0,1,0,0,6,0,93.2004,0,0,0,0,0,0,0,0,0,9,0,0,77,0,1,0,0,0,0
150,0,0,0,0,0,4.514928571428571,11.272,2,13,12,0,0,0,2,0,0,17,0,0,14,0,0,5,4,0,110,0,194.78692857142855,0,0,0,0,7,42,1,0,0,76,0,0,3,0,21,0,0,0,0
17,0,0,0,0,0,0.29,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,17.58,0,0,0,1,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,23.07257118055556,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4
47,0,0,0,0,0,3.5234,6.704,0,3,1,0,0,0,2,0,0,0,0,0,32,0,0,6,0,0,9,0,63.2274,0,0,0,0,0,0,0,0,0,17,0,0,29,0,1,0,0,0,0
27,0,0,1,0,0,1.7895711805555556,3.283,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,17,0,0,10,0,46.07257118055556,0,0,0,0,0,0,0,0,0,25,0,0,0,0,2,0,0,0,0
267,0,0,1,0,0,3.0578372093023254,33.414,31,8,8,0,0,0,12,0,3,6,0,0,135,0,0,14,0,6,103,0,363.4718372093023,0,0,0,0,107,0,32,0,0,59,0,24,9,0,26,10,0,0,0
46,0,0,0,0,0,1.7895711805555556,3.283,0,11,0,0,0,0,12,0,0,1,0,0,0,0,1,14,0,0,30,0,74.07257118055556,0,0,0,0,0,0,0,0,0,44,0,0,0,0,2,0,0,0,0
3,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10.072571180555556,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
10,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,7,0,16.072571180555556,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,2.0565,2.25,0,2,2,4,4,0,12,0,0,17,0,0,0,0,0,14,1,0,18,0,78.3065,0,0,0,0,0,0,0,0,0,30,0,0,12,0,6,0,0,0,2
8,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,21.07257118055556,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
20,0,1,0,0,0,1.6465,1.853,0,2,1,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,7,0,26.4995,0,0,0,0,0,0,0,0,0,11,0,0,9,0,0,0,0,0,0
18,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,13,0,0,5,0,34.07257118055556,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
224,1,0,0,0,0,1.87304,3.506,0,14,12,2,2,0,3,0,0,0,0,0,0,150,0,5,0,0,69,0,262.37904000000003,0,0,0,0,0,0,0,0,0,81,0,0,124,0,17,0,0,0,2
43,0,1,0,0,0,1.3455,2.184,0,2,1,0,0,0,3,0,0,0,0,0,13,0,0,13,0,0,17,0,52.5295,0,0,0,0,0,0,0,0,0,29,0,0,11,0,3,0,0,0,0
200,0,0,1,0,0,1.6138148148148148,11.707,0,5,5,0,0,0,12,0,0,0,0,0,118,0,0,14,0,23,45,0,236.3208148148148,0,0,0,0,0,0,0,0,0,58,0,0,126,0,16,0,0,0,0
5,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,12.072571180555556,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
69,0,0,1,0,0,2.930333333333333,8.052,1,3,2,5,5,2,1,0,0,0,0,0,31,0,0,4,0,0,34,0,99.98233333333332,0,0,0,0,4,0,0,0,0,30,0,0,22,0,8,0,0,0,5
40,1,0,0,0,0,1.7208333333333332,3.433,0,2,2,0,0,2,3,0,0,0,0,0,25,0,0,5,0,0,10,0,54.15383333333333,0,0,0,0,0,0,0,0,0,16,0,0,21,0,3,0,0,0,0
44,0,0,0,0,0,1.3692,1.853,0,2,2,0,0,1,1,0,0,0,0,0,32,0,0,2,0,0,10,0,53.2222,0,0,0,0,0,0,0,0,0,15,0,0,27,0,2,0,0,0,0
53,0,0,0,0,0,2.825857142857142,5.23,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,2,40,0,12,0,68.05585714285715,0,0,0,0,0,0,0,0,0,18,0,0,34,0,2,0,0,0,0
6,1,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,12.072571180555556,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0.7819999999999999,1.394,0,2,1,1,1,0,0,0,0,18,0,0,0,0,0,1,0,0,7,0,33.176,0,0,0,0,0,0,0,0,0,11,0,0,15,0,0,0,0,0,0
25,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,13,0,0,12,0,41.07257118055556,0,0,0,0,0,0,0,0,0,23,0,0,0,0,2,0,0,0,0
1,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.072571180555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,1.939333333333333,2.984,0,2,2,0,0,2,2,0,0,0,0,0,27,0,0,7,0,0,9,0,55.92333333333333,0,0,0,0,0,0,0,0,0,20,0,0,21,0,2,0,0,0,0
2,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9.072571180555556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,27.07257118055556,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4
262,0,0,0,0,0,0.778015873015873,8.485,21,21,15,3,1,1,2,0,3,32,0,0,22,10,0,8,20,10,158,3,339.2630158730159,0,0,0,0,145,0,0,0,0,102,0,0,3,0,13,0,0,0,3
4,1,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,9.072571180555556,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,1.4524,7.141,1,0,1,0,0,0,1,0,0,34,0,0,0,0,1,3,0,0,20,0,69.5934,0,0,0,0,3,0,5,0,0,16,0,3,25,0,4,2,0,0,0
103,0,0,0,0,0,2.2209444444444446,6.965,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11,82,0,10,0,121.18594444444444,0,0,0,0,0,0,0,0,0,14,0,0,81,0,8,0,0,0,0
36,0,0,0,0,0,1.2998,1.947,0,2,2,0,0,0,1,0,0,14,0,0,10,0,0,2,0,0,10,0,44.2468,0,0,0,0,0,0,0,0,0,16,0,0,19,0,1,0,0,0,0
28,0,0,0,0,0,1.7895711805555556,3.283,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,22,0,40.07257118055556,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,0,0,0,0
57,0,0,0,0,0,1.53425,2.162,2,5,3,0,0,0,2,0,0,0,0,0,11,0,0,4,0,15,19,8,72.69624999999999,0,0,0,0,6,0,0,0,0,27,0,0,19,0,5,0,0,0,0
159,0,0,0,1,0,1.9981538461538464,3.997,1,4,6,2,2,0,7,0,0,2,0,0,0,83,0,19,0,0,59,0,191.99515384615384,0,0,0,0,10,0,6,0,0,59,0,10,58,0,14,4,0,0,2
20,0,0,0,0,0,0.447,0.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,20.894,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,1.3954285714285717,1.987,1,5,4,0,0,0,10,0,0,1,0,0,1,1,0,15,94,1,33,1,170.38242857142856,0,0,0,0,4,0,0,0,0,43,0,10,75,0,15,0,0,0,0
8,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,20.07257118055556,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
31,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,31,0,47.07257118055556,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,5
101,1,0,0,0,0,0.93975,1.838,1,1,2,1,1,0,9,0,0,0,0,0,0,36,0,14,0,0,51,0,118.77775,0,0,0,0,3,0,9,0,0,28,0,7,26,0,12,2,0,14,0
2,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.072571180555555,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.072571180555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,0,1,0,0,0,1.7895711805555556,3.283,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10.072571180555556,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
11,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,25.07257118055556,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4
259,0,0,0,0,0,5.071307692307692,31.616,0,27,20,0,0,0,0,0,0,66,0,0,53,16,0,1,0,7,116,0,342.6873076923077,0,0,0,0,0,0,0,0,0,117,0,0,102,0,40,0,0,0,0
61,0,0,0,0,0,5.467166666666667,15.297,4,5,2,1,1,0,10,0,0,22,0,0,0,0,0,16,0,0,23,0,104.76416666666668,0,0,0,0,18,0,0,0,0,38,0,0,0,0,4,0,0,0,1
126,0,0,0,0,0,0.92,1.8,0,5,5,1,1,0,12,0,0,79,0,0,0,0,0,14,0,0,33,0,152.72,0,0,0,0,0,0,0,0,0,50,0,0,64,0,11,0,0,0,1
149,0,0,0,0,0,3.68655,15.403,1,3,3,2,2,1,1,0,0,0,0,0,115,0,0,4,0,0,30,0,181.08955,0,0,0,0,4,0,8,0,0,29,0,0,103,0,3,0,0,0,2
52,0,0,0,0,0,0.6972499999999999,1.45,0,1,1,0,0,0,10,0,0,0,0,0,0,0,0,16,31,0,5,0,66.14725,0,0,0,0,0,0,0,0,0,23,0,0,28,0,1,0,0,0,0
119,0,0,0,0,0,1.6635384615384616,2.204,1,4,1,1,1,0,12,0,0,0,0,0,0,0,0,14,74,0,31,0,142.86753846153846,0,0,0,0,4,0,0,0,0,36,0,3,66,0,7,3,0,0,0
21,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,12,0,0,9,0,36.07257118055556,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,4,0,21.07257118055556,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,9.072571180555556,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9.072571180555556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,4.804666666666667,12.036,2,14,5,1,1,0,0,0,0,0,0,0,24,0,0,1,0,0,59,0,123.84066666666666,0,0,0,0,14,4,0,0,0,47,0,0,0,0,17,2,0,0,0
30,1,0,0,0,0,1.7895711805555556,3.283,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,20,0,41.07257118055556,0,0,0,0,0,0,0,0,11,19,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,2.84132,11.218,2,6,5,0,0,9,0,0,0,0,0,0,81,0,0,2,0,0,38,0,157.05932,0,0,0,0,6,0,3,0,0,38,0,0,60,0,14,0,0,0,0
540,0,0,0,0,0,1.2328255813953488,3.958,36,21,20,0,0,0,0,0,6,131,0,0,61,0,0,4,0,0,339,0,623.1908255813953,0,0,0,0,110,122,3,0,0,120,0,84,47,0,54,1,0,0,0
13,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,12,0,0,1,0,28.07257118055556,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,1.7895711805555556,3.283,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,12,0,21.07257118055556,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0
23,0,1,0,0,0,1.26,1.26,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,5,13,0,5,0,29.52,0,0,0,0,0,0,0,0,0,13,0,0,10,0,0,0,0,0,0
35,0,0,1,0,0,3.789,3.789,0,2,1,0,0,0,9,0,0,0,0,0,0,0,0,11,0,12,12,0,55.578,0,0,0,0,0,0,0,0,0,26,0,0,8,0,1,0,0,0,0
50,0,0,0,0,0,1.0094,1.58,1,1,1,0,0,0,1,0,0,31,0,0,0,0,0,4,0,0,15,0,56.5894,0,0,0,0,3,0,4,0,0,15,0,0,26,0,2,0,0,0,0
1,1,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.072571180555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,2.2623157894736843,26.952,2,19,20,0,0,0,9,0,0,111,0,0,105,0,0,11,56,0,116,0,478.2143157894737,0,0,0,0,6,14,7,0,0,114,0,0,224,0,31,3,0,0,0
180,0,0,0,0,0,4.461074074074074,17.655,2,10,3,0,0,0,0,0,0,117,0,0,0,0,2,2,0,0,60,0,218.11607407407408,0,0,0,0,8,0,3,0,0,51,0,6,98,0,9,6,0,0,0
22,0,0,0,0,0,1.883,1.883,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,9,28.766,0,0,0,0,0,0,0,0,0,18,0,0,3,0,0,0,1,0,0
358,1,0,0,0,0,1.5878478260869564,9.027,12,24,21,0,0,0,2,0,0,0,0,0,3,0,0,5,237,0,113,0,427.6148478260869,0,0,0,0,43,0,8,0,0,124,0,4,143,0,32,4,0,0,0
22,0,0,0,0,0,1.7895711805555556,3.283,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,13,0,0,9,0,38.07257118055556,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0
152,1,0,0,0,0,1.8343846153846155,3.622,8,13,11,3,3,0,3,0,0,14,0,0,16,4,0,6,7,2,96,7,198.45638461538465,1,0,0,0,26,12,7,0,0,81,0,10,0,0,5,9,0,0,1
72,0,0,0,0,0,1.02875,2.366,4,2,3,3,3,0,0,0,0,20,0,0,10,0,1,1,0,0,40,0,90.39475,0,0,0,4,17,0,7,0,0,25,0,8,2,0,2,6,0,0,1
34,0,0,0,0,0,0.85375,1.473,1,2,2,0,0,0,1,0,0,11,0,0,2,0,0,3,0,0,18,0,42.32675,0,0,0,0,4,4,1,0,0,18,0,3,4,0,0,0,0,0,0
